iter,loss
2336,53.95692825317383
2337,55.266239166259766
2338,56.46892547607422
2339,55.98628234863281
2340,54.69692611694336
2341,57.44763946533203
2342,52.91843795776367
2343,55.44253921508789
2344,54.99264144897461
2345,54.87046813964844
2346,54.217124938964844
2347,52.9735221862793
2348,51.19554901123047
2349,49.63139343261719
2350,52.03668975830078
2351,53.03556442260742
2352,50.601158142089844
2353,56.53706741333008
2354,53.4216194152832
2355,51.86133575439453
2356,53.03181457519531
2357,51.259483337402344
2358,53.33368682861328
2359,52.54336166381836
2360,49.70662307739258
2361,51.059410095214844
2362,51.06793975830078
2363,52.48515319824219
2364,56.87552261352539
2365,52.88359069824219
2366,55.22734451293945
2367,53.19443130493164
2368,51.83745193481445
2369,51.45465087890625
2370,51.33012390136719
2371,49.175750732421875
2372,49.591514587402344
2373,49.83317184448242
2374,53.74338912963867
2375,50.51044464111328
2376,50.45930480957031
2377,52.12202835083008
2378,49.27509689331055
2379,51.213069915771484
2380,49.93857955932617
2381,50.78684997558594
2382,52.26689910888672
2383,51.33588409423828
2384,48.553218841552734
2385,49.38062286376953
2386,52.679317474365234
2387,51.897300720214844
2388,54.29868698120117
2389,49.542091369628906
2390,48.272178649902344
2391,48.74638748168945
2392,54.12724685668945
2393,51.324668884277344
2394,52.38932418823242
2395,62.3369255065918
2396,58.81774139404297
2397,58.737178802490234
2398,59.233314514160156
2399,57.35270309448242
2400,59.7028923034668
2401,58.33094024658203
2402,56.55997085571289
2403,55.577693939208984
2404,54.135738372802734
2405,55.1552619934082
2406,53.24372100830078
2407,56.460182189941406
2408,54.19569778442383
2409,53.48872756958008
2410,56.6163215637207
2411,55.880760192871094
2412,54.52008056640625
2413,52.583717346191406
2414,53.48542785644531
2415,52.297847747802734
2416,55.05076599121094
2417,54.516048431396484
2418,52.319679260253906
2419,54.2320556640625
2420,54.47755432128906
2421,53.41365432739258
2422,54.32289505004883
2423,59.23490524291992
2424,59.9737548828125
2425,56.76658630371094
2426,55.22315216064453
2427,59.41983413696289
2428,61.27264404296875
2429,58.82938003540039
2430,55.651336669921875
2431,54.54037857055664
2432,57.815147399902344
2433,54.357261657714844
2434,60.3890266418457
2435,56.785728454589844
2436,56.745948791503906
2437,53.28386688232422
2438,50.98146057128906
2439,54.859474182128906
2440,53.242454528808594
2441,51.352779388427734
2442,50.02230453491211
2443,54.97883224487305
2444,53.15571594238281
2445,50.993778228759766
2446,50.08761215209961
2447,51.951778411865234
2448,52.5743522644043
2449,53.4127197265625
2450,52.33330535888672
2451,51.84525680541992
2452,51.694217681884766
2453,49.999908447265625
2454,54.476280212402344
2455,54.57704162597656
2456,49.000244140625
2457,48.13076400756836
2458,51.37122344970703
2459,51.30771255493164
2460,52.09416580200195
2461,56.60662078857422
2462,53.72442626953125
2463,55.029300689697266
2464,59.56256103515625
2465,57.89267349243164
2466,56.493648529052734
2467,56.50397491455078
2468,55.795021057128906
2469,56.07828903198242
2470,52.7136344909668
2471,57.19854736328125
2472,54.935035705566406
2473,52.705848693847656
2474,54.89110565185547
2475,52.974822998046875
2476,50.61058807373047
2477,50.53800582885742
2478,54.16843795776367
2479,53.36679458618164
2480,51.11951446533203
2481,53.7559700012207
2482,48.707969665527344
2483,49.47386932373047
2484,52.955196380615234
2485,53.1064453125
2486,52.2501335144043
2487,51.864723205566406
2488,49.76249694824219
2489,52.45743942260742
2490,51.524574279785156
2491,54.099491119384766
2492,53.7783317565918
2493,50.99507522583008
2494,51.46168518066406
2495,51.26417922973633
2496,50.29854965209961
2497,49.579708099365234
2498,51.307167053222656
2499,54.312564849853516
2500,47.38323974609375
2501,49.348751068115234
2502,48.405975341796875
2503,56.72077560424805
2504,49.89704895019531
2505,45.913856506347656
2506,49.15841293334961
2507,52.628055572509766
2508,50.478614807128906
2509,49.602352142333984
2510,49.443603515625
2511,51.540889739990234
2512,44.788475036621094
2513,51.78342819213867
2514,46.59510803222656
2515,49.35496520996094
2516,47.369171142578125
2517,48.67259216308594
2518,46.1563720703125
2519,53.28943634033203
2520,56.1502571105957
2521,51.719215393066406
2522,54.83869934082031
2523,58.55418395996094
2524,53.88731002807617
2525,55.19063949584961
2526,57.30363464355469
2527,57.97822189331055
2528,56.174102783203125
2529,54.15432357788086
2530,54.4907112121582
2531,59.721519470214844
2532,57.90627670288086
2533,54.57308578491211
2534,54.06389617919922
2535,53.71061325073242
2536,49.822139739990234
2537,53.39128875732422
1005902,54.99638366699219
1005903,55.529823303222656
1005904,54.36369323730469
1005905,53.87422180175781
1005906,56.44025421142578
1005907,57.06346893310547
1005908,55.945106506347656
1005909,55.94014358520508
1005910,60.776222229003906
1005911,55.837242126464844
1005912,54.096458435058594
1005913,54.778255462646484
1005914,53.1004753112793
1005915,51.368316650390625
1005916,52.28878402709961
1005917,53.858951568603516
1005918,55.35499954223633
1005919,50.01797103881836
1005920,55.301170349121094
1005921,54.339847564697266
1005922,53.543880462646484
1005923,56.04484558105469
1005924,50.90736770629883
1005925,50.429203033447266
1005926,49.93284606933594
1005927,55.2350959777832
1005928,48.404327392578125
1005929,51.62594985961914
1005930,48.26346969604492
1005931,49.61688232421875
1005932,48.300540924072266
1005933,50.50577163696289
1005934,50.281639099121094
1005935,46.610965728759766
1005936,50.017478942871094
1005937,51.036338806152344
1005938,53.42333984375
1005939,47.24314498901367
1005940,48.340049743652344
1005941,48.98985290527344
1005942,49.57889175415039
1005943,46.11414337158203
1005944,50.25273895263672
1005945,52.79510498046875
1005946,48.446712493896484
1005947,45.94082260131836
1005948,49.265953063964844
1005949,52.011932373046875
1005950,46.829795837402344
1005951,49.35483169555664
1005952,49.982948303222656
1005953,49.05878829956055
1005954,49.24995040893555
1005955,51.571868896484375
1005956,47.93999099731445
1005957,48.406150817871094
1005958,49.72809982299805
1005959,47.35089111328125
1005960,49.436256408691406
1005961,47.82631301879883
1005962,49.29011154174805
1005963,50.665191650390625
1005964,48.643192291259766
1005965,46.015716552734375
1005966,50.97758483886719
1005967,47.238739013671875
1005968,54.27267074584961
1005969,49.767791748046875
1005970,52.10109329223633
1005971,49.95280838012695
1005972,49.7715950012207
1005973,50.093441009521484
1005974,51.403560638427734
1005975,47.07858657836914
1005976,51.69640350341797
1005977,54.614837646484375
1005978,56.546058654785156
1005979,55.83465576171875
1005980,53.436195373535156
1005981,54.4998893737793
1005982,54.48514938354492
1005983,51.71383285522461
1005984,50.464168548583984
1005985,48.53652572631836
1005986,53.2210693359375
1005987,52.84291458129883
1005988,52.042457580566406
1005989,50.5501594543457
1005990,49.00518798828125
1005991,50.837162017822266
1005992,49.9188232421875
1005993,50.64932632446289
1005994,49.294342041015625
1005995,54.856910705566406
1005996,53.83651351928711
1005997,49.74406433105469
1005998,49.545021057128906
1005999,49.138702392578125
1006000,45.5473518371582
1006001,49.43776321411133
1006002,51.528350830078125
1006003,49.97500991821289
1006004,50.78126525878906
1006005,51.32440948486328
1006006,51.10715866088867
1006007,48.86033248901367
1006008,48.986019134521484
1006009,51.645442962646484
1006010,50.32705307006836
1006011,49.42708969116211
1006012,49.629661560058594
1006013,43.89993667602539
1006014,49.512508392333984
1006015,48.94437026977539
1006016,49.313899993896484
1006017,48.87425231933594
1006018,49.20903015136719
1006019,46.083309173583984
1006020,52.01026916503906
1006021,49.11251449584961
1006022,48.177886962890625
1006023,50.98603439331055
1006024,50.261192321777344
1006025,48.33872604370117
1006026,49.57908630371094
1006027,50.821781158447266
1006028,46.81467819213867
1006029,46.56623458862305
1006030,52.41595458984375
1006031,49.91426086425781
1006032,53.47452926635742
1006033,47.837677001953125
1006034,54.34107208251953
1006035,50.692298889160156
1006036,51.75534439086914
1006037,51.322818756103516
1006038,46.29029846191406
1006039,44.738487243652344
1006040,45.86775207519531
1006041,41.49759292602539
1006042,47.68364715576172
1006043,43.52427673339844
1006044,43.79088592529297
1006045,46.47772979736328
1006046,45.677494049072266
1006047,49.590484619140625
1006048,53.104530334472656
1006049,54.11711120605469
1006050,52.96045684814453
1006051,50.98612594604492
1006052,54.35905838012695
1006053,49.735843658447266
1006054,48.240657806396484
1006055,50.24606704711914
1006056,51.69938278198242
1006057,52.49062728881836
1006058,52.37491226196289
1006059,52.38469314575195
1006060,52.43706130981445
1006061,51.74546813964844
1006062,53.23531723022461
1006063,49.459259033203125
1006064,52.02955627441406
1006065,50.81426239013672
1006066,50.686126708984375
1006067,50.62230682373047
1006068,49.261817932128906
1006069,51.28785705566406
1006070,50.44174575805664
1006071,52.50633239746094
1006072,52.72300720214844
1006073,48.515472412109375
1006074,49.56404113769531
1006075,48.49718475341797
1006076,51.89605712890625
1006077,53.625457763671875
1006078,50.240142822265625
1006079,50.00835418701172
1006080,51.5317268371582
1006081,49.46002197265625
1006082,47.41794204711914
1006083,48.47019958496094
1006084,48.02316665649414
1006085,51.27092361450195
1006086,48.11180114746094
1006087,50.616912841796875
1006088,50.42652130126953
1006089,52.55316925048828
1006090,51.301109313964844
1006091,44.738525390625
1006092,50.43474197387695
1006093,49.42814254760742
1006094,47.87057113647461
1006095,46.70844650268555
1006096,51.014427185058594
1006097,51.59675598144531
1006098,47.991947174072266
1006099,48.878173828125
1006100,50.43625259399414
1006101,49.24263000488281
1006102,47.18475341796875
1006103,48.79839324951172
1006104,46.573848724365234
1006105,46.42596435546875
1006106,50.395999908447266
1006107,48.048458099365234
1006108,48.311580657958984
1006109,43.00019836425781
1006110,44.55408477783203
1006111,43.340980529785156
1006112,46.86522674560547
1006113,49.476402282714844
1006114,48.349082946777344
1006115,50.26274108886719
1006116,49.654197692871094
1006117,48.87066650390625
1006118,52.87512969970703
1006119,55.456390380859375
1006120,54.022396087646484
1006121,53.70752716064453
1006122,54.343589782714844
1006123,51.55482864379883
1006124,54.8675537109375
1006125,53.63494110107422
1006126,55.085296630859375
1006127,50.260581970214844
1006128,52.729740142822266
1006129,57.68467712402344
1006130,51.824623107910156
1006131,51.64015579223633
1006132,52.07262420654297
1006133,50.25543212890625
1006134,53.8209114074707
1006135,48.45722198486328
1006136,48.011810302734375
1006137,48.081077575683594
1006138,48.37081527709961
1006139,54.17174530029297
1006140,51.894309997558594
1006141,54.37865447998047
1006142,52.48713684082031
1006143,48.60282897949219
1006144,50.98458480834961
1006145,51.628257751464844
1006146,48.690406799316406
1006147,50.2720832824707
1006148,50.360721588134766
1006149,48.84033966064453
1006150,52.285743713378906
1006151,51.13616943359375
1006152,52.425453186035156
1006153,50.713932037353516
1006154,51.19205856323242
1006155,48.530120849609375
1006156,50.9682731628418
1006157,48.65430450439453
1006158,50.07692337036133
1006159,49.54378890991211
1006160,52.26484298706055
1006161,45.06992721557617
1006162,46.121376037597656
1006163,52.61875534057617
1006164,48.592857360839844
1006165,46.78618621826172
1006166,46.7294807434082
1006167,51.034393310546875
1006168,48.25072479248047
1006169,46.95843505859375
1006170,50.06337356567383
1006171,49.32572555541992
1006172,50.35546875
1006173,53.828800201416016
1006174,51.540306091308594
1006175,54.435359954833984
1006176,50.32678985595703
1006177,51.231407165527344
1006178,48.95736312866211
1006179,50.0419807434082
1006180,49.509708404541016
1006181,47.06752395629883
1006182,48.47371292114258
1006183,49.42383575439453
1006184,51.6313362121582
1006185,49.055442810058594
1006186,48.64048767089844
1006187,48.08328628540039
1006188,47.1064567565918
1006189,48.51529312133789
1006190,48.614200592041016
1006191,49.211177825927734
1006192,51.40739059448242
1006193,51.01200485229492
1006194,50.169368743896484
1006195,52.78709030151367
1006196,47.553077697753906
1006197,50.739620208740234
1006198,50.32958984375
1006199,49.740238189697266
1006200,48.879398345947266
1006201,48.25721740722656
1006202,46.00516891479492
1006203,44.351783752441406
1006204,47.512184143066406
1006205,48.277549743652344
1006206,46.27994918823242
1006207,52.26100158691406
1006208,48.983154296875
1006209,46.969215393066406
1006210,48.968387603759766
1006211,47.162899017333984
1006212,48.25791549682617
1006213,47.18649673461914
1006214,44.14860153198242
1006215,43.40094757080078
1006216,45.23012924194336
1006217,47.41521072387695
1006218,52.34112548828125
1006219,47.00938415527344
1006220,49.7831916809082
1006221,47.64320373535156
1006222,46.890010833740234
1006223,46.783714294433594
1006224,46.469600677490234
1006225,44.16343688964844
1006226,44.73133087158203
1006227,44.58973693847656
1006228,48.444461822509766
1006229,45.75534439086914
1006230,45.13146209716797
1006231,47.65072250366211
1006232,44.93381881713867
1006233,46.498329162597656
1006234,45.09895324707031
1006235,46.455020904541016
1006236,47.69213104248047
1006237,47.48717498779297
1006238,44.81001663208008
1006239,44.52132797241211
1006240,49.036720275878906
1006241,47.54424285888672
1006242,50.42426681518555
1006243,45.14857864379883
1006244,44.3629150390625
1006245,44.92903137207031
1006246,50.429073333740234
1006247,47.478553771972656
1006248,48.26344680786133
1006249,55.508209228515625
1006250,53.37481689453125
1006251,53.066165924072266
1006252,54.95111083984375
1006253,52.756874084472656
1006254,54.10688018798828
1006255,53.66777801513672
1006256,51.876155853271484
1006257,50.20616912841797
1006258,49.04671859741211
1006259,50.74967575073242
1006260,48.92156219482422
1006261,52.5148811340332
1006262,49.85602951049805
1006263,49.06074905395508
1006264,51.194984436035156
1006265,50.99652099609375
1006266,49.68014907836914
1006267,48.209022521972656
1006268,49.327049255371094
1006269,48.51436996459961
1006270,50.74767303466797
1006271,49.93594741821289
1006272,48.82097244262695
1006273,49.89217758178711
1006274,50.08460235595703
1006275,49.17737579345703
1006276,50.081199645996094
1006277,54.964744567871094
1006278,54.90436935424805
1006279,52.36457061767578
1006280,50.48794937133789
1006281,55.68299102783203
1006282,55.33544921875
1006283,53.59842300415039
1006284,51.375732421875
1006285,50.34075927734375
1006286,53.725746154785156
1006287,50.40411376953125
1006288,57.03408432006836
1006289,52.513877868652344
1006290,52.07353210449219
1006291,49.444942474365234
1006292,45.724857330322266
1006293,51.026432037353516
1006294,48.5939826965332
1006295,46.86891174316406
1006296,45.6824836730957
1006297,51.655181884765625
1006298,49.18694305419922
1006299,47.747703552246094
1006300,46.476158142089844
1006301,48.251380920410156
1006302,48.52230453491211
1006303,49.17713165283203
1006304,47.91244125366211
1006305,48.26498794555664
1006306,48.02558898925781
1006307,46.13367462158203
1006308,50.22641372680664
1006309,50.76726150512695
1006310,45.270423889160156
1006311,44.403465270996094
1006312,47.94664764404297
1006313,47.78128433227539
1006314,48.472286224365234
1006315,51.19571304321289
1006316,48.98424530029297
1006317,50.055564880371094
1006318,51.43223571777344
1006319,51.89944839477539
1006320,52.60360336303711
1006321,51.93260192871094
1006322,49.72920608520508
1006323,50.47956085205078
1006324,47.72956848144531
1006325,50.88309097290039
1006326,50.259605407714844
1006327,46.20326614379883
1006328,49.3399658203125
1006329,47.68579864501953
1006330,45.25062942504883
1006331,46.00865936279297
1006332,49.727821350097656
1006333,48.59939956665039
1006334,45.75912857055664
1006335,49.92753219604492
1006336,44.78187561035156
1006337,46.066078186035156
1006338,48.803035736083984
1006339,49.33378601074219
1006340,48.412452697753906
1006341,48.51005554199219
1006342,44.70550537109375
1006343,48.61543273925781
1006344,47.865081787109375
1006345,50.08516311645508
1006346,49.335227966308594
1006347,46.779579162597656
1006348,47.454254150390625
1006349,46.72446060180664
1006350,46.625240325927734
1006351,45.91627883911133
1006352,46.98869705200195
1006353,49.47504425048828
1006354,43.9112663269043
1006355,45.778564453125
1006356,45.095497131347656
1006357,52.140342712402344
1006358,46.46295166015625
1006359,42.332008361816406
1006360,45.839561462402344
1006361,48.91144943237305
1006362,46.320777893066406
1006363,46.135562896728516
1006364,45.882022857666016
1006365,47.60136032104492
1006366,41.11494064331055
1006367,48.13545608520508
1006368,43.420135498046875
1006369,46.245643615722656
1006370,44.379356384277344
1006371,45.08504104614258
1006372,42.60719680786133
1006373,49.87168502807617
1006374,52.475982666015625
1006375,48.06551742553711
1006376,51.171630859375
1006377,55.392520904541016
1006378,50.29888916015625
1006379,51.6081657409668
1006380,54.12749481201172
1006381,54.12578201293945
1006382,52.07112121582031
1006383,50.83788299560547
1006384,51.043052673339844
1006385,54.60309982299805
1006386,53.69597625732422
1006387,50.43489074707031
1006388,50.100643157958984
1006389,49.60809326171875
1006390,45.62114715576172
1006391,49.89311599731445
2009756,49.536563873291016
2009757,51.7558708190918
2009758,50.70363235473633
2009759,50.89942932128906
2009760,52.363983154296875
2009761,52.19226837158203
2009762,51.58229446411133
2009763,51.67462921142578
2009764,55.65802001953125
2009765,51.36270523071289
2009766,50.810848236083984
2009767,51.27946090698242
2009768,48.887081146240234
2009769,48.2427864074707
2009770,48.82375717163086
2009771,50.313812255859375
2009772,51.39521789550781
2009773,46.10268020629883
2009774,52.27474594116211
2009775,50.418060302734375
2009776,48.80653762817383
2009777,52.332359313964844
2009778,48.2049560546875
2009779,46.62351608276367
2009780,45.98786163330078
2009781,52.63114929199219
2009782,44.0820198059082
2009783,48.197696685791016
2009784,44.07315444946289
2009785,45.50340270996094
2009786,45.32877731323242
2009787,47.448177337646484
2009788,47.124244689941406
2009789,43.13142776489258
2009790,47.11698532104492
2009791,47.88783645629883
2009792,49.899749755859375
2009793,43.69145965576172
2009794,45.3938102722168
2009795,45.919673919677734
2009796,46.51278305053711
2009797,43.4626350402832
2009798,47.43016052246094
2009799,49.789852142333984
2009800,45.40867614746094
2009801,43.373558044433594
2009802,46.21836471557617
2009803,48.76537322998047
2009804,44.09778594970703
2009805,46.377132415771484
2009806,46.746299743652344
2009807,44.69499206542969
2009808,45.687625885009766
2009809,48.85002899169922
2009810,44.468231201171875
2009811,44.791343688964844
2009812,46.869258880615234
2009813,44.34321594238281
2009814,46.167240142822266
2009815,44.60101318359375
2009816,46.13158416748047
2009817,47.86309051513672
2009818,46.06299591064453
2009819,42.93503189086914
2009820,47.66276550292969
2009821,44.42622375488281
2009822,51.53907012939453
2009823,47.04188537597656
2009824,49.08256912231445
2009825,46.85877990722656
2009826,47.07380676269531
2009827,47.07992935180664
2009828,48.597312927246094
2009829,43.89555358886719
2009830,48.881263732910156
2009831,51.53379821777344
2009832,52.0096435546875
2009833,49.920753479003906
2009834,48.90145492553711
2009835,50.123374938964844
2009836,49.35528564453125
2009837,46.16417694091797
2009838,46.40126419067383
2009839,44.9475212097168
2009840,49.90122985839844
2009841,46.918880462646484
2009842,48.187618255615234
2009843,46.80855178833008
2009844,45.625038146972656
2009845,47.12555694580078
2009846,46.510169982910156
2009847,46.788822174072266
2009848,45.7022705078125
2009849,50.73829650878906
2009850,49.9390983581543
2009851,44.57307434082031
2009852,45.61518859863281
2009853,45.59674835205078
2009854,42.66225051879883
2009855,45.44220733642578
2009856,47.629638671875
2009857,45.900306701660156
2009858,46.7586669921875
2009859,47.50432586669922
2009860,47.45268630981445
2009861,45.594173431396484
2009862,46.422786712646484
2009863,46.93294906616211
2009864,46.67708206176758
2009865,45.9265251159668
2009866,46.261695861816406
2009867,41.027469635009766
2009868,45.880165100097656
2009869,45.389427185058594
2009870,45.1048698425293
2009871,45.61663818359375
2009872,45.36362838745117
2009873,42.74795913696289
2009874,48.65480041503906
2009875,45.94525909423828
2009876,45.638912200927734
2009877,48.29602813720703
2009878,47.78941345214844
2009879,45.24660873413086
2009880,47.01436233520508
2009881,48.09098815917969
2009882,44.10887908935547
2009883,42.963661193847656
2009884,49.29230880737305
2009885,45.62337112426758
2009886,48.68141174316406
2009887,42.91590118408203
2009888,50.50016784667969
2009889,47.879173278808594
2009890,48.92235565185547
2009891,48.54740905761719
2009892,43.734596252441406
2009893,42.394039154052734
2009894,43.687286376953125
2009895,39.50350570678711
2009896,45.34828567504883
2009897,41.323577880859375
2009898,41.18350601196289
2009899,43.70819854736328
2009900,42.37371826171875
2009901,46.803131103515625
2009902,49.733455657958984
2009903,50.91294479370117
2009904,49.078739166259766
2009905,47.263954162597656
2009906,50.99976348876953
2009907,46.29856872558594
2009908,45.372955322265625
2009909,46.79663848876953
2009910,48.06593322753906
2009911,49.33097839355469
2009912,48.87113571166992
2009913,48.94633483886719
2009914,49.133243560791016
2009915,49.075050354003906
2009916,49.90065002441406
2009917,45.860286712646484
2009918,48.70808410644531
2009919,48.19390869140625
2009920,47.9075927734375
2009921,47.12236022949219
2009922,45.53944778442383
2009923,48.3084602355957
2009924,47.4275016784668
2009925,50.0785026550293
2009926,50.64023971557617
2009927,45.9649658203125
2009928,46.799720764160156
2009929,46.059722900390625
2009930,48.35942459106445
2009931,50.5699462890625
2009932,47.807979583740234
2009933,47.159767150878906
2009934,48.68965148925781
2009935,46.327335357666016
2009936,44.90620422363281
2009937,45.999549865722656
2009938,45.84489440917969
2009939,48.8079719543457
2009940,45.56181335449219
2009941,48.14083480834961
2009942,47.530174255371094
2009943,49.76563262939453
2009944,48.75990295410156
2009945,42.28960037231445
2009946,47.8333625793457
2009947,46.989418029785156
2009948,45.39791488647461
2009949,44.59038543701172
2009950,48.1961784362793
2009951,49.403926849365234
2009952,45.54584884643555
2009953,46.051971435546875
2009954,47.42386245727539
2009955,47.06686782836914
2009956,45.47902297973633
2009957,46.379940032958984
2009958,44.067909240722656
2009959,44.00688552856445
2009960,48.17282485961914
2009961,45.84067916870117
2009962,46.311580657958984
2009963,40.375308990478516
2009964,42.37179946899414
2009965,40.82978820800781
2009966,45.04016876220703
2009967,47.128623962402344
2009968,45.83304977416992
2009969,48.34257125854492
2009970,47.06291198730469
2009971,46.7314567565918
2009972,49.494319915771484
2009973,50.788169860839844
2009974,51.26270294189453
2009975,50.379974365234375
2009976,51.19327163696289
2009977,49.022308349609375
2009978,52.08396911621094
2009979,50.45944595336914
2009980,52.235008239746094
2009981,47.36739730834961
2009982,50.26467514038086
2009983,55.50841522216797
